transaction_id,date,product_id,customer_id,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost
T008186,2026-03-11,P009,C012,6,600,0.0,3600.0,420,2520
T008187,2026-03-11,P006,C038,5,82,8.0,377.2,55,275
T008188,2026-03-11,P010,C027,3,380,10.0,1026.0,260,780
T008189,2026-03-11,P015,C001,4,520,10.0,1872.0,350,1400
T008190,2026-03-11,P003,C035,2,1250,0.0,2500.0,900,1800
T008191,2026-03-11,P017,C037,4,420,0.0,1680.0,340,1360
T008192,2026-03-11,P010,C002,8,380,0.0,3040.0,260,2080
T008193,2026-03-11,P014,C011,12,260,8.0,2870.4,180,2160
T008194,2026-03-11,P007,C028,1,1850,8.0,1702.0,1200,1200
T008195,2026-03-11,P010,C025,3,380,10.0,1026.0,260,780
T008196,2026-03-11,P004,C010,8,340,8.0,2502.4,220,1760
T008197,2026-03-11,P001,C016,5,3200,8.0,14720.0,2400,12000
T008198,2026-03-11,P007,C025,3,1850,12.0,4884.0,1200,3600
T008199,2026-03-11,P013,C003,2,2900,12.0,5104.0,2100,4200
T008200,2026-03-12,P002,C011,7,900,5.0,5985.0,650,4550
T008201,2026-03-12,P007,C035,2,1850,0.0,3700.0,1200,2400
T008202,2026-03-12,P012,C008,4,5200,0.0,20800.0,3800,15200
T008203,2026-03-12,P013,C031,3,2900,8.0,8004.0,2100,6300
T008204,2026-03-12,P009,C038,13,600,8.0,7176.0,420,5460
T008205,2026-03-12,P017,C021,3,420,0.0,1260.0,340,1020
T008206,2026-03-12,P019,C007,3,230,5.0,655.5,150,450
T008207,2026-03-12,P013,C022,4,2900,0.0,11600.0,2100,8400
T008208,2026-03-12,P006,C011,1,82,12.0,72.16,55,55
T008209,2026-03-12,P017,C032,4,420,10.0,1512.0,340,1360
T008210,2026-03-12,P016,C031,8,2100,12.0,14784.0,1400,11200
T008211,2026-03-12,P010,C032,4,380,0.0,1520.0,260,1040
T008212,2026-03-12,P020,C014,3,3100,0.0,9300.0,2200,6600
T008213,2026-03-12,P020,C006,4,3100,10.0,11160.0,2200,8800
T008214,2026-03-12,P001,C013,3,3200,0.0,9600.0,2400,7200
T008215,2026-03-12,P002,C038,7,900,5.0,5985.0,650,4550
T008216,2026-03-13,P019,C017,7,230,0.0,1610.0,150,1050
T008217,2026-03-13,P007,C013,1,1850,10.0,1665.0,1200,1200
T008218,2026-03-13,P003,C019,9,1250,8.0,10350.0,900,8100
T008219,2026-03-13,P005,C015,4,48,10.0,172.8,32,128
T008220,2026-03-13,P018,C002,6,78,0.0,468.0,62,372
T008221,2026-03-13,P005,C028,20,48,5.0,912.0,32,640
T008222,2026-03-13,P008,C033,6,6200,10.0,33480.0,4200,25200
T008223,2026-03-13,P009,C015,6,600,0.0,3600.0,420,2520
T008224,2026-03-13,P010,C025,10,380,12.0,3344.0,260,2600
T008225,2026-03-13,P012,C035,5,5200,5.0,24700.0,3800,19000
T008226,2026-03-13,P011,C017,12,2600,0.0,31200.0,1800,21600
T008227,2026-03-13,P009,C006,18,600,8.0,9936.0,420,7560
T008228,2026-03-13,P014,C035,5,260,10.0,1170.0,180,900
T008229,2026-03-13,P005,C036,2,48,0.0,96.0,32,64
T008230,2026-03-14,P014,C010,9,260,5.0,2223.0,180,1620
T008231,2026-03-14,P005,C037,4,48,5.0,182.4,32,128
T008232,2026-03-14,P013,C026,1,2900,0.0,2900.0,2100,2100
T008233,2026-03-14,P002,C035,4,900,12.0,3168.0,650,2600
T008234,2026-03-14,P009,C021,4,600,10.0,2160.0,420,1680
T008235,2026-03-14,P015,C004,6,520,12.0,2745.6,350,2100
T008236,2026-03-14,P007,C035,12,1850,8.0,20424.0,1200,14400
T008237,2026-03-14,P014,C016,6,260,12.0,1372.8,180,1080
T008238,2026-03-14,P013,C023,6,2900,8.0,16008.0,2100,12600
T008239,2026-03-14,P015,C027,5,520,5.0,2470.0,350,1750
T008240,2026-03-14,P016,C020,4,2100,0.0,8400.0,1400,5600
T008241,2026-03-14,P010,C017,8,380,5.0,2888.0,260,2080
T008242,2026-03-14,P017,C036,6,420,0.0,2520.0,340,2040
T008243,2026-03-14,P015,C002,3,520,0.0,1560.0,350,1050
T008244,2026-03-14,P018,C017,2,78,5.0,148.2,62,124
T008245,2026-03-14,P011,C006,7,2600,0.0,18200.0,1800,12600
T008246,2026-03-14,P002,C020,6,900,,4860.0,650,3900
T008247,2026-03-15,P010,C012,4,380,5.0,1444.0,260,1040
T008248,2026-03-15,P019,C040,6,230,0.0,1380.0,150,900
T008249,2026-03-15,P005,C001,4,48,5.0,182.4,32,128
T008250,2026-03-15,P006,C034,1,82,5.0,77.9,55,55
T008251,2026-03-15,P010,C027,6,380,0.0,2280.0,260,1560
T008252,2026-03-15,P006,C001,10,82,0.0,820.0,55,550
T008253,2026-03-15,P010,C029,8,380,0.0,3040.0,260,2080
T008254,2026-03-15,P010,C012,4,380,0.0,1520.0,260,1040
T008255,2026-03-15,P006,C007,9,82,5.0,701.1,55,495
T008256,2026-03-15,P010,C016,1,380,12.0,334.4,260,260
T008257,2026-03-15,P019,C008,18,230,5.0,3933.0,150,2700
T008258,2026-03-15,P008,C002,5,6200,8.0,28520.0,4200,21000
T008259,2026-03-15,P006,C012,3,82,8.0,226.32,55,165
T008260,2026-03-15,P007,C005,6,1850,0.0,11100.0,1200,7200
T008261,2026-03-16,P008,C003,2,6200,8.0,11408.0,4200,8400
T008262,2026-03-16,P017,C003,3,420,8.0,1159.2,340,1020
T008263,2026-03-16,P003,C037,4,1250,10.0,4500.0,900,3600
T008264,2026-03-16,P006,C019,8,82,12.0,577.28,55,440
T008265,2026-03-16,P004,C029,5,340,12.0,1496.0,220,1100
T008266,2026-03-16,P014,C034,2,260,0.0,520.0,180,360
T008267,2026-03-16,P017,C008,5,420,5.0,1995.0,340,1700
T008268,2026-03-16,P019,C011,6,230,5.0,1311.0,150,900
T008269,2026-03-16,P018,C021,6,78,0.0,468.0,62,372
T008270,2026-03-16,P010,C022,3,380,8.0,1048.8,260,780
T008271,2026-03-16,P015,C039,1,520,8.0,478.4,350,350
T008272,2026-03-16,P010,C001,2,380,0.0,760.0,260,520
T008273,2026-03-16,P005,C027,1,48,0.0,48.0,32,32
T008274,2026-03-17,P002,C022,3,900,8.0,2484.0,650,1950
T008275,2026-03-17,P010,C013,11,380,0.0,4180.0,260,2860
T008276,2026-03-17,P004,C037,3,340,0.0,1020.0,220,660
T008277,2026-03-17,P010,C031,5,380,10.0,1710.0,260,1300
T008278,2026-03-17,P007,C005,8,1850,8.0,13616.0,1200,9600
T008279,2026-03-17,P003,C023,5,1250,8.0,5750.0,900,4500
T008280,2026-03-17,P002,C017,6,900,0.0,5400.0,650,3900
T008281,2026-03-17,P008,C030,8,6200,0.0,49600.0,4200,33600
T008282,2026-03-17,P001,C019,11,3200,0.0,35200.0,2400,26400
T008283,2026-03-18,P015,C024,3,520,12.0,1372.8,350,1050
T008284,2026-03-18,P006,C033,6,82,8.0,452.64,55,330
T008285,2026-03-18,P002,C010,3,900,8.0,2484.0,650,1950
T008286,2026-03-18,P005,C014,4,48,8.0,176.64,32,128
T008287,2026-03-18,P001,C017,2,3200,8.0,5888.0,2400,4800
T008288,2026-03-18,P005,C032,11,48,0.0,528.0,32,352
T008289,2026-03-18,P010,C009,2,380,8.0,699.2,260,520
T008290,2026-03-18,P001,C009,1,3200,0.0,3200.0,2400,2400
T008291,2026-03-18,P001,C037,5,3200,0.0,16000.0,2400,12000
T008292,2026-03-18,P007,C009,1,1850,5.0,1757.5,1200,1200
T008293,2026-03-18,P011,C021,4,2600,10.0,9360.0,1800,7200
T008294,2026-03-18,P019,C020,3,230,0.0,690.0,150,450
T008295,2026-03-18,P014,C037,2,260,5.0,494.0,180,360
T008296,2026-03-19,P016,C036,3,2100,0.0,6300.0,1400,4200
T008297,2026-03-19,P020,C034,5,3100,10.0,13950.0,2200,11000
T008298,2026-03-19,P004,C025,3,340,8.0,938.4,220,660
T008299,2026-03-19,P015,C037,13,520,0.0,6760.0,350,4550
T008300,2026-03-19,P001,C017,8,3200,0.0,25600.0,2400,19200
T008301,2026-03-19,P016,C004,3,2100,10.0,5670.0,1400,4200
T008302,2026-03-19,P009,C016,2,600,10.0,1080.0,420,840
T008303,2026-03-19,P020,C037,2,3100,8.0,5704.0,2200,4400
T008304,2026-03-19,P012,C016,13,5200,0.0,67600.0,3800,49400
T008305,2026-03-19,P012,C017,5,5200,8.0,23920.0,3800,19000
T008306,2026-03-19,P005,C029,2,48,5.0,91.2,32,64
T008307,2026-03-19,P011,C040,3,2600,0.0,7800.0,1800,5400
T008308,2026-03-19,P001,C002,12,3200,8.0,35328.0,2400,28800
T008309,2026-03-20,P016,C017,2,2100,5.0,3990.0,1400,2800
T008310,2026-03-20,P013,C017,2,2900,0.0,5800.0,2100,4200
T008311,2026-03-20,P016,C034,8,2100,5.0,15960.0,1400,11200
T008312,2026-03-20,P009,C026,1,600,10.0,540.0,420,420
T008313,2026-03-20,P013,C034,11,2900,5.0,30305.0,2100,23100
T008314,2026-03-20,P011,C011,17,2600,5.0,41990.0,1800,30600
T008315,2026-03-20,P009,C031,5,600,8.0,2760.0,420,2100
T008316,2026-03-20,P014,C021,3,260,8.0,717.6,180,540
T008317,2026-03-20,P018,C008,1,78,0.0,78.0,62,62
T008318,2026-03-20,P006,C016,1,82,0.0,82.0,55,55
T008319,2026-03-21,P014,C030,5,260,0.0,1300.0,180,900
T008320,2026-03-21,P007,C023,10,1850,0.0,18500.0,1200,12000
T008321,2026-03-21,P014,C016,2,260,0.0,520.0,180,360
T008322,2026-03-21,P004,C034,6,340,10.0,1836.0,220,1320
T008323,2026-03-21,P002,C010,2,900,8.0,1656.0,650,1300
T008324,2026-03-21,P004,C014,1,340,12.0,299.2,220,220
T008325,2026-03-21,P004,C014,1,340,5.0,323.0,220,220
T008326,2026-03-21,P001,C036,1,3200,5.0,3040.0,2400,2400
T008327,2026-03-21,P019,C032,6,230,0.0,1380.0,150,900
T008328,2026-03-22,P017,C026,5,420,0.0,2100.0,340,1700
T008329,2026-03-22,P015,C008,10,520,8.0,4784.0,350,3500
T008330,2026-03-22,P005,C014,11,48,12.0,464.64,32,352
T008331,2026-03-22,P012,C002,1,5200,12.0,4576.0,3800,3800
T008332,2026-03-22,P004,C014,3,340,0.0,1020.0,220,660
T008333,2026-03-22,P009,C028,4,600,0.0,2400.0,420,1680
T008334,2026-03-22,P004,C031,4,340,8.0,1251.2,220,880
T008335,2026-03-22,P001,C008,1,3200,0.0,3200.0,2400,2400
T008336,2026-03-22,P008,C007,14,6200,12.0,76384.0,4200,58800
T008337,2026-03-22,P004,C019,2,340,5.0,646.0,220,440
T008338,2026-03-22,P009,C023,5,600,8.0,2760.0,420,2100
T008339,2026-03-23,P013,C033,7,2900,0.0,20300.0,2100,14700
T008340,2026-03-23,P011,C025,4,2600,8.0,9568.0,1800,7200
T008341,2026-03-23,P018,C014,1,78,10.0,70.2,62,62
T008342,2026-03-23,P004,C016,8,340,0.0,2720.0,220,1760
T008343,2026-03-23,P004,C012,1,340,0.0,340.0,220,220
T008344,2026-03-23,P014,C014,6,260,0.0,1560.0,180,1080
T008345,2026-03-23,P015,C026,2,520,8.0,956.8,350,700
T008346,2026-03-23,P005,C003,5,48,5.0,228.0,32,160
T008347,2026-03-23,P011,C004,1,2600,8.0,2392.0,1800,1800
T008348,2026-03-23,P001,C010,12,3200,0.0,38400.0,2400,28800
T008349,2026-03-23,P007,C029,3,1850,8.0,5106.0,1200,3600
T008350,2026-03-24,P007,C003,17,1850,8.0,28934.0,1200,20400
T008351,2026-03-24,P006,C020,1,82,10.0,73.8,55,55
T008352,2026-03-24,P019,C030,8,230,,1656.0,150,1200
T008353,2026-03-24,P020,C036,22,3100,10.0,61380.0,2200,48400
T008354,2026-03-24,P009,C011,12,600,10.0,6480.0,420,5040
T008355,2026-03-24,P020,C028,1,3100,8.0,2852.0,2200,2200
T008356,2026-03-24,P012,C007,6,5200,0.0,31200.0,3800,22800
T008357,2026-03-25,P018,C014,1,78,8.0,71.76,62,62
T008358,2026-03-25,P015,C040,5,520,0.0,2600.0,350,1750
T008359,2026-03-25,P014,C019,6,260,0.0,1560.0,180,1080
T008360,2026-03-25,P019,C006,3,230,10.0,621.0,150,450
T008361,2026-03-25,P018,C032,1,78,12.0,68.64,62,62
T008362,2026-03-25,P016,C013,11,2100,8.0,21252.0,1400,15400
T008363,2026-03-25,P012,C035,4,5200,0.0,20800.0,3800,15200
T008364,2026-03-25,P001,C023,8,3200,0.0,25600.0,2400,19200
T008365,2026-03-25,P010,C026,8,380,5.0,2888.0,260,2080
T008366,2026-03-25,P005,C013,9,48,10.0,388.8,32,288
T008367,2026-03-25,P005,C038,8,48,10.0,345.6,32,256
T008368,2026-03-25,P001,C005,9,3200,0.0,28800.0,2400,21600
T008369,2026-03-25,P019,C022,6,230,0.0,1380.0,150,900
T008370,2026-03-25,P015,C005,9,520,8.0,4305.6,350,3150
T008371,2026-03-25,P020,C018,13,3100,0.0,40300.0,2200,28600
T008372,2026-03-25,P005,C008,6,48,10.0,259.2,32,192
T008373,2026-03-25,P018,C023,3,78,0.0,234.0,62,186
T008374,2026-03-25,P011,C030,9,2600,8.0,21528.0,1800,16200
T008375,2026-03-26,P010,C004,6,380,0.0,2280.0,260,1560
T008376,2026-03-26,P017,C031,4,420,0.0,1680.0,340,1360
T008377,2026-03-26,P007,C019,3,1850,12.0,4884.0,1200,3600
T008378,2026-03-26,P007,C003,6,1850,10.0,9990.0,1200,7200
T008379,2026-03-26,P019,C019,6,230,8.0,1269.6,150,900
T008380,2026-03-26,P020,C013,4,3100,10.0,11160.0,2200,8800
T008381,2026-03-27,P014,C013,9,260,12.0,2059.2,180,1620
T008382,2026-03-27,P002,C039,9,900,0.0,8100.0,650,5850
T008383,2026-03-27,P017,C020,3,420,0.0,1260.0,340,1020
T008384,2026-03-27,P008,C040,1,6200,12.0,5456.0,4200,4200
T008385,2026-03-27,P017,C016,13,420,8.0,5023.2,340,4420
T008386,2026-03-27,P018,C039,4,78,0.0,312.0,62,248
T008387,2026-03-27,P003,C032,6,1250,0.0,7500.0,900,5400
T008388,2026-03-27,P013,C034,8,2900,8.0,21344.0,2100,16800
T008389,2026-03-27,P012,C019,10,5200,0.0,52000.0,3800,38000
T008390,2026-03-27,P006,C012,3,82,8.0,226.32,55,165
T008391,2026-03-27,P017,C038,9,420,0.0,3780.0,340,3060
T008392,2026-03-27,P020,C007,-1,3100,0.0,12400.0,2200,8800
T008393,2026-03-27,P020,C021,4,3100,0.0,12400.0,2200,8800
T008394,2026-03-28,P019,C001,1,230,12.0,202.4,150,150
T008395,2026-03-28,P007,C019,2,1850,8.0,3404.0,1200,2400
T008396,2026-03-28,P007,C006,1,1850,8.0,1702.0,1200,1200
T008397,2026-03-28,P007,C034,1,1850,0.0,1850.0,1200,1200
T008398,2026-03-28,P001,C013,8,3200,8.0,23552.0,2400,19200
T008399,2026-03-28,P008,C025,10,6200,0.0,62000.0,4200,42000
T008400,2026-03-28,P001,C016,1,3200,8.0,2944.0,2400,2400
T008401,2026-03-28,P004,C034,1,340,5.0,323.0,220,220
T008402,2026-03-28,P018,C037,11,78,12.0,755.04,62,682
T008403,2026-03-28,P017,C026,2,420,12.0,739.2,340,680
T008404,2026-03-28,P012,C027,4,5200,10.0,18720.0,3800,15200
T008405,2026-03-28,P020,C005,1,3100,0.0,3100.0,2200,2200
T008406,2026-03-28,P018,C010,3,78,0.0,234.0,62,186
T008407,2026-03-28,P006,C030,8,82,0.0,656.0,55,440
T008408,2026-03-29,P004,C003,1,340,10.0,306.0,220,220
T008409,2026-03-29,P010,C017,3,380,12.0,1003.2,260,780
T008410,2026-03-29,P006,C009,4,82,5.0,311.6,55,220
T008411,2026-03-29,P001,C002,4,3200,5.0,12160.0,2400,9600
T008412,2026-03-29,P010,C008,8,380,8.0,2796.8,260,2080
T008413,2026-03-29,P006,C014,1,82,12.0,72.16,55,55
T008414,2026-03-29,P011,C024,9,2600,8.0,21528.0,1800,16200
T008415,2026-03-29,P002,C002,9,900,5.0,7695.0,650,5850
T008416,2026-03-29,P014,C022,5,260,10.0,1170.0,180,900
T008417,2026-03-30,P018,C023,7,78,5.0,518.7,62,434
T008418,2026-03-30,P007,C031,3,1850,0.0,5550.0,1200,3600
T008419,2026-03-30,P019,C022,9,230,,2070.0,150,1350
T008420,2026-03-30,P018,C003,1,78,10.0,70.2,62,62
T008421,2026-03-30,P014,C034,4,260,0.0,1040.0,180,720
T008422,2026-03-30,P009,C014,4,600,0.0,2400.0,420,1680
T008423,2026-03-30,P015,C039,15,520,12.0,6864.0,350,5250
T008424,2026-03-30,P020,C022,2,3100,0.0,6200.0,2200,4400
T008425,2026-03-30,P014,C031,6,260,5.0,1482.0,180,1080
T008426,2026-03-30,P020,C040,10,3100,12.0,27280.0,2200,22000
T008427,2026-03-30,P015,C001,4,520,5.0,1976.0,350,1400
T008428,2026-03-30,P016,C040,6,2100,5.0,11970.0,1400,8400
T008429,2026-03-30,P008,C020,7,6200,0.0,43400.0,4200,29400
T008430,2026-03-30,P004,C005,1,340,0.0,340.0,220,220
T008431,2026-03-31,P013,C023,7,2900,0.0,20300.0,2100,14700
T008432,2026-03-31,P011,C011,2,2600,10.0,4680.0,1800,3600
T008433,2026-03-31,P002,C002,7,900,0.0,6300.0,650,4550
T008434,2026-03-31,P010,C021,5,380,5.0,1805.0,260,1300
T008435,2026-03-31,P010,C012,7,380,12.0,2340.8,260,1820
T008436,2026-03-31,P013,C022,4,2900,0.0,11600.0,2100,8400
T008437,2026-03-31,P007,C013,5,1850,10.0,8325.0,1200,6000
T008438,2026-03-31,P006,C034,8,82,0.0,656.0,55,440
T008439,2026-03-31,P004,C022,7,340,0.0,2380.0,220,1540
T008440,2026-03-31,P019,C003,8,230,5.0,1748.0,150,1200
T008441,2026-03-31,P020,C010,1,3100,0.0,3100.0,2200,2200
T008442,2026-03-31,P015,C010,1,520,0.0,520.0,350,350
T008443,2026-03-31,P005,C014,2,48,0.0,96.0,32,64
T008444,2026-04-01,P013,C008,1,2900,0.0,2900.0,2100,2100
T008445,2026-04-01,P019,C013,5,230,0.0,1150.0,150,750
T008446,2026-04-01,P013,C032,16,2900,0.0,46400.0,2100,33600
T008447,2026-04-01,P012,C002,6,5200,8.0,28704.0,3800,22800
T008448,2026-04-01,P003,C038,4,1250,0.0,5000.0,900,3600
T008449,2026-04-01,P006,C035,3,82,0.0,246.0,55,165
T008450,2026-04-01,P008,C033,2,6200,10.0,11160.0,4200,8400
T008451,2026-04-01,P017,C028,4,420,8.0,1545.6,340,1360
T008452,2026-04-01,P010,C005,8,380,10.0,2736.0,260,2080
T008453,2026-04-01,P008,C008,5,6200,0.0,31000.0,4200,21000
T008454,2026-04-01,P005,C005,1,48,5.0,45.6,32,32
T008455,2026-04-01,P020,C031,9,3100,0.0,27900.0,2200,19800
T008456,2026-04-01,P012,C006,8,5200,12.0,36608.0,3800,30400
T008457,2026-04-01,P015,C040,16,520,0.0,8320.0,350,5600
T008458,2026-04-01,P019,C033,8,230,8.0,1692.8,150,1200
T008459,2026-04-02,P016,C021,7,2100,12.0,12936.0,1400,9800
T008460,2026-04-02,P012,C024,5,5200,0.0,26000.0,3800,19000
T008461,2026-04-02,P006,C030,11,82,0.0,902.0,55,605
T008462,2026-04-02,P017,C040,3,420,8.0,1159.2,340,1020
T008463,2026-04-02,P013,C012,3,2900,8.0,8004.0,2100,6300
T008464,2026-04-02,P008,C012,3,6200,8.0,17112.0,4200,12600
T008465,2026-04-02,P014,C017,8,260,0.0,2080.0,180,1440
T008466,2026-04-02,P004,C024,6,340,10.0,1836.0,220,1320
T008467,2026-04-02,P019,C026,9,230,5.0,1966.5,150,1350
T008468,2026-04-02,P002,C012,2,900,0.0,1800.0,650,1300
T008469,2026-04-02,P010,C033,8,380,0.0,3040.0,260,2080
T008470,2026-04-02,P013,C026,6,2900,10.0,15660.0,2100,12600
T008471,2026-04-02,P003,C020,3,1250,12.0,3300.0,900,2700
T008472,2026-04-02,P016,C003,5,2100,5.0,9975.0,1400,7000
T008473,2026-04-02,P014,C010,3,260,12.0,686.4,180,540
T008474,2026-04-02,P001,C005,2,3200,8.0,5888.0,2400,4800
T008475,2026-04-03,P004,C023,2,340,10.0,612.0,220,440
T008476,2026-04-03,P002,C036,5,900,10.0,4050.0,650,3250
T008477,2026-04-03,P013,C005,2,2900,12.0,5104.0,2100,4200
T008478,2026-04-03,P011,C039,7,2600,0.0,18200.0,1800,12600
T008479,2026-04-03,P003,C035,4,1250,5.0,4750.0,900,3600
T008480,2026-04-03,P019,C010,5,230,0.0,1150.0,150,750
T008481,2026-04-03,P014,C005,1,260,8.0,239.2,180,180
T008482,2026-04-03,P014,C011,1,260,0.0,260.0,180,180
T008483,2026-04-03,P003,C011,12,1250,0.0,15000.0,900,10800
T008484,2026-04-03,P010,C003,1,380,5.0,361.0,260,260
T008485,2026-04-03,P006,C022,15,82,8.0,1131.6,55,825
T008486,2026-04-03,P011,C017,9,2600,10.0,21060.0,1800,16200
T008487,2026-04-03,P017,C028,5,420,0.0,2100.0,340,1700
T008488,2026-04-03,P017,C004,2,420,0.0,840.0,340,680
T008489,2026-04-03,P006,C024,3,82,0.0,246.0,55,165
T008490,2026-04-03,P008,C029,5,6200,5.0,29450.0,4200,21000
T008491,2026-04-03,P009,C018,1,600,5.0,570.0,420,420
T008492,2026-04-03,P011,C038,3,2600,0.0,7800.0,1800,5400
T008493,2026-04-03,P001,C001,7,3200,8.0,20608.0,2400,16800
T008494,2026-04-03,P018,C035,6,78,0.0,468.0,62,372
T008495,2026-04-03,P011,C007,5,2600,5.0,12350.0,1800,9000
T008496,2026-04-03,P016,C028,6,2100,0.0,12600.0,1400,8400
T008497,2026-04-04,P020,C029,10,3100,0.0,31000.0,2200,22000
T008498,2026-04-04,P012,C035,13,5200,8.0,62192.0,3800,49400
T008499,2026-04-04,P016,C002,6,2100,5.0,11970.0,1400,8400
T008500,2026-04-04,P011,C002,4,2600,10.0,9360.0,1800,7200
T008501,2026-04-04,P014,C039,1,260,0.0,260.0,180,180
T008502,2026-04-04,P013,C021,7,2900,12.0,17864.0,2100,14700
T008503,2026-04-04,P005,C011,16,48,5.0,729.6,32,512
T008504,2026-04-04,P005,C032,2,48,10.0,86.4,32,64
T008505,2026-04-04,P019,C008,2,230,5.0,437.0,150,300
T008506,2026-04-04,P017,C006,6,420,5.0,2394.0,340,2040
T008507,2026-04-04,P001,C027,6,3200,12.0,16896.0,2400,14400
T008508,2026-04-04,P019,C024,4,230,10.0,828.0,150,600
T008509,2026-04-04,P009,C033,5,600,0.0,3000.0,420,2100
T008510,2026-04-04,P008,C038,10,6200,0.0,62000.0,4200,42000
T008511,2026-04-04,P018,C009,1,78,0.0,78.0,62,62
T008512,2026-04-05,P004,C022,3,340,0.0,1020.0,220,660
T008513,2026-04-05,P007,C011,6,1850,0.0,11100.0,1200,7200
T008514,2026-04-05,P016,C028,1,2100,8.0,1932.0,1400,1400
T008515,2026-04-05,P014,C025,1,260,8.0,239.2,180,180
T008516,2026-04-05,P020,C012,6,3100,0.0,18600.0,2200,13200
T008517,2026-04-05,P010,C012,19,380,5.0,6859.0,260,4940
T008518,2026-04-05,P011,C033,2,2600,5.0,4940.0,1800,3600
T008519,2026-04-05,P018,C017,1,78,10.0,70.2,62,62
T008520,2026-04-05,P013,C018,1,2900,0.0,2900.0,2100,2100
T008521,2026-04-05,P020,C030,6,3100,12.0,16368.0,2200,13200
T008522,2026-04-05,P006,C032,3,82,8.0,226.32,55,165
T008523,2026-04-05,P007,C006,6,1850,0.0,11100.0,1200,7200
T008524,2026-04-06,P008,C037,2,6200,0.0,12400.0,4200,8400
T008525,2026-04-06,P017,C007,3,420,8.0,1159.2,340,1020
T008526,2026-04-06,P004,C005,2,340,0.0,680.0,220,440
T008527,2026-04-06,P012,C023,6,5200,5.0,29640.0,3800,22800
T008528,2026-04-06,P001,C036,4,3200,0.0,12800.0,2400,9600
T008529,2026-04-06,P018,C005,1,78,12.0,68.64,62,62
T008530,2026-04-06,P016,C022,3,2100,12.0,5544.0,1400,4200
T008531,2026-04-06,P013,C020,4,2900,8.0,10672.0,2100,8400
T008532,2026-04-06,P002,C015,7,900,0.0,6300.0,650,4550
T008533,2026-04-07,P012,C029,5,5200,12.0,22880.0,3800,19000
T008534,2026-04-07,P016,C006,4,2100,8.0,7728.0,1400,5600
T008535,2026-04-07,P019,C026,3,230,5.0,655.5,150,450
T008536,2026-04-07,P013,C036,2,2900,12.0,5104.0,2100,4200
T008537,2026-04-07,P002,C001,2,900,5.0,1710.0,650,1300
T008538,2026-04-07,P010,C011,9,380,0.0,3420.0,260,2340
T008539,2026-04-07,P003,C038,6,1250,12.0,6600.0,900,5400
T008540,2026-04-07,P011,C018,6,2600,0.0,15600.0,1800,10800
T008541,2026-04-08,P015,C023,2,520,0.0,1040.0,350,700
T008542,2026-04-08,P020,C021,4,3100,10.0,11160.0,2200,8800
T008543,2026-04-08,P019,C011,13,230,0.0,2990.0,150,1950
T008544,2026-04-08,P016,C037,5,2100,0.0,10500.0,1400,7000
T008545,2026-04-08,P001,C013,8,3200,10.0,23040.0,2400,19200
T008546,2026-04-08,P019,C035,3,230,0.0,690.0,150,450
T008547,2026-04-08,P004,C004,10,340,0.0,3400.0,220,2200
T008548,2026-04-08,P008,C013,3,6200,0.0,18600.0,4200,12600
T008549,2026-04-08,P016,C013,11,2100,12.0,20328.0,1400,15400
T008550,2026-04-08,P020,C010,3,3100,12.0,8184.0,2200,6600
T008551,2026-04-08,P004,C021,6,340,8.0,1876.8,220,1320
T008552,2026-04-08,P008,C007,7,6200,0.0,43400.0,4200,29400
T008553,2026-04-09,P006,C038,4,82,12.0,288.64,55,220
T008554,2026-04-09,P009,C020,11,600,5.0,6270.0,420,4620
T008555,2026-04-09,P014,C008,1,260,12.0,228.8,180,180
T008556,2026-04-09,P010,C023,2,380,12.0,668.8,260,520
T008557,2026-04-09,P014,C035,1,260,10.0,234.0,180,180
T008558,2026-04-09,P019,C022,10,230,10.0,2070.0,150,1500
T008559,2026-04-09,P008,C024,25,6200,8.0,142600.0,4200,105000
T008560,2026-04-09,P006,C036,11,82,12.0,793.76,55,605
T008561,2026-04-09,P012,C027,3,5200,12.0,13728.0,3800,11400
T008562,2026-04-09,P016,C003,2,2100,5.0,3990.0,1400,2800
T008563,2026-04-10,P017,C017,7,420,8.0,2704.8,340,2380
T008564,2026-04-10,P012,C036,5,5200,0.0,26000.0,3800,19000
T008565,2026-04-10,P006,C018,4,82,12.0,288.64,55,220
T008566,2026-04-10,P001,C005,4,3200,10.0,11520.0,2400,9600
T008567,2026-04-10,P016,C024,4,2100,8.0,7728.0,1400,5600
T008568,2026-04-10,P010,C005,4,380,10.0,1368.0,260,1040
T008569,2026-04-10,P001,C019,22,3200,12.0,61952.0,2400,52800
T008570,2026-04-10,P016,C028,1,2100,12.0,1848.0,1400,1400
T008571,2026-04-10,P011,C018,9,2600,8.0,21528.0,1800,16200
T008572,2026-04-10,P020,C023,2,3100,5.0,5890.0,2200,4400
T008573,2026-04-10,P017,C009,1,420,0.0,420.0,340,340
T008574,2026-04-10,P018,C036,6,78,10.0,421.2,62,372
T008575,2026-04-10,P007,C013,8,1850,0.0,14800.0,1200,9600
T008576,2026-04-10,P013,C037,1,2900,12.0,2552.0,2100,2100
T008577,2026-04-10,P020,C035,9,3100,0.0,27900.0,2200,19800
T008578,2026-04-10,P007,C024,1,1850,5.0,1757.5,1200,1200
T008579,2026-04-10,P013,C007,26,2900,0.0,75400.0,2100,54600
T008580,2026-04-10,P010,C010,2,380,0.0,760.0,260,520
